,text
4138," . For male rap artist if you not talking about money, bitches and drugs niggas don't wanna hear your shit"
9533, I was RT steal that bitch
2764,Text me nig nogs . . 
2341, A birds eye view of today's #harvest activities. Thanks for the great camera work! 
2847,"We got gin, mad blunts and bitches sucking dick"
2675,I hate bitches with thick eyebrows
11226,' August Alsina Deserved that &# ;&# ;&# ; My niggah .
4547, lmaoooo hell naw bro I be up i haven't seen that hoe
4936, $ &gt; these bitches
2390," &amp; als je over Syrie tweet, volg maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat."
19834," Exactly. Read the Quran and the Hadiths and find out for yourself how hateful, bigoted, sexist, vile and inhuman #Islam is."
2312,Ik his bitch ass saw me mentioned his tall ass
867,Shantrell tryna fight bitches in da clinic n shut &# ;&# ; She wanna wait til uh bitch sick to try to bump &# ;&# ;&# ;
4548,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials"
19457,"Spending money on these hoes , nigga you aint fuck SHIT &# ;&# ;"
7445, shoutout to bitch you guessed it remix shit is &# ;&# ;&# ;
5474, lmao dog just type them out and let them faggots try to decipher it.
135, comeover here then bitch
4929,Hella just ordered me some beanies
3132, You swear youre down n the realest n you stay doing little bitch shit like that
290, Sharing is not caring .... Back tf up bitch
18944,Stfu kenya! U make me sick. Lonely desperate bitch.
4530,bitch you better not disappoint me. madonna and britney and xtima have My new single #BabyDontLie is coming Monday!!
761,"all these Ciara songs are old to me bitches , they from like weeks ago lml, #basicbitches"
4064," ...and whose definition is that anyway, Margaret Sanger's?"
1370," If god is protecting his Islam, why does he need you to protect it, murder apostates, and spread his vile religion by sword."
3128,"&amp; I keep that bitch on me , it's part of my fashion So nigga see me when you see me , catch me in traffic"
3596,&# ; spongebob out here beating bitches up 
493," In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School "
1268,"If you like the k gold rillos, your a pussy"
4280," it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&# ;"
81," Before the British showed up, the Muslims murdered million Hindus."
7739, So can we just let this faggot in already before he cries himself to sleep
2215,Cardinals score st. They lead - in the top rd with birds on base. #NLCS #SFvsSTL
4852, When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... 
3043,stupid ass hoe
1944, dude I had a video of these birds at my work fuckin
19488, these niggaz bare backing any and every bitch out here&# ;
512," Hot off the press, here&# ;s Todd McShay&# ;s first post-Combine NFL mock draft, including a new No. . "
505, I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&# ;
19247," tranny dragons, eh? I know some people that will love this!"
2059,&# ; im just a sarcastic lil bitch who loves to sleep and eat&# ;
1655," I actually got an answer from a feminist today, a remarkably stupid one but an answer nonetheless "
1330," "" When a fat bitch want you and a skinny bitch can't cook nothin for you &# ;&# ;&# ; these hoes ain't hungry &# ;&# ;"" do&# ;"
11405," Idk if is really a man, but she surely is a trash rapper."
3078,Yas bitches YAS &# ; 
7936," Ballgame over, #Yankees WIN! Yanks beat the White Sox in innings, - ."
19398,"I really hate being a bitch to people, but at this point I no longer give a fuck"
3887,"Heard them haters talking, I heard them bitches fucking.. I must be doing something right"
7453,Jose Soto: Reflections of a former gay teabagger 
9229,I wake up every morning wishing a bitch would.
46," listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so."
19706,I wanna cut my hair but I'm too busy being a bitch about it.
563,&# ; you mean the niggaz i shot? Ill give you k if u let any nigga smell your pussy and it don't smell like shit.&# ; &# ;
1857,I rather watch the oak cliff redskins and oak cliff comets play hell
96, Every Muslim convert becomes Muslim propaganda.
3544, Nooo I left my papers in the basement n my niggah getting some cakes down there -.-
3696," #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash."
278, this niggah be lying &# ;
19478, sockin bitches in they mouf
1493, I just found an Oreo in my pocket... Is it yours? Thanks for looking after it .xx
1442, bitch what where y'all be at come to town east mall u and your bitch fuck boys
3473," As tiny as Israel is, the Muslims want it exterminated. "
2064,"Cuz you a hoe RT fair exchange &# ; yall have sex with a dude then he buy you a bag or pay your rent, whats that?&# ;"
1988, yasss bitch you did it
11816, Liberals threaten my life everyday on here. So don't mind me while I'm a total jackass to their butt hurt pussies right &# ;
18178, A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&# ;
491," I'm not sexist, but fuck that lady. She's awful."
6273, suck on my throbbing pussy
5073, No the lies that I tell come directly from the Quran and Hadiths. Like declaration of war on humanity 
7239,Nower days the defenition of a bad bitch is how good her pussy is ?
4202,Kat is the biggest bitch in MKR history. #mkr #mkr #cow #katthebitch
1368,. Not true. Feminism is also about getting free stuff and using benevolent sexism/chivalry to their advantage.
9415,"Dont you talk when im talking, you better mute it hoe"
5446, chill ur pussy gay af
222, What is that monkey doing to those poor bottles?
28,Foley Abduction Linked to British Jihadi Kidnapping Ring via 
9043, Because more slavery exists in the Islamic world than anywhere else. And I am very much against N. Korea.
18892, I only fw grown hoes!
1239,I bet u John Elway gets way more pussy than John Dorsey.
10344, Got % off slots for sole sauce for the early birds today Use &# ;SAVE &# ; at checkout 
285,Such a trash episode of the walking dead tonight.
2745,"I'm not fuckin wit October She on some new shit , bitch cold"
9414,"He needs too! We win titles when he smacks hoes! Big Ben gone smack ""another"" hoe after this lost &# ;&# ;&# ; sorry "
2962,What mad cunt created masturbating? That dude needs a high ...
8642,"you lil dumb ass bitch, i ain't fuckin wit chu!.. i got a million, trillion things i'd rather fuckin' do.. than to be fuckin witchu."
886, lucky as bitch ft. Juicy J
2349,these hoes #superweak
1754, Emma Watson 
11113," I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&# ;"
8587,Wagwuan bitches...!
789,Man I can't stop looking at this hoe twerking on my Facebook
18540,Kat you nasty human being. You don't deserve to be in the comp #mkr
537, I see you subtweeting me hoe.
11171,"They say numbers dont lie, bitch im not the "
18211, yeah. great song. just watching the MSG concert of Yankee Stadium gig.
536,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?
3088, lmao &# ; but I&# ;m hella skinny so bitches don&# ;t like me
2846, lmfaooo oh well fuck that bitch
6137," For example, the literary style of the Quran is always very literal. Little use of metaphors, etc."
3512,I b tryna remind these bitches ... I knew u b dis social network fame
7938," And while we move on, Islam goes backwards because their canon demand it."
4686,i like chillin' with yo bitch I like fuckin' her
3783, I'm gonna start my own web MD site and the only three diagnosis are- Quit being a pussy Lay off the drugs Call 
4986, I heard big booty bitches can't take no &# ;.
4474," ""The Yankees of football"" was the funniest part of your latest video. Sincerely, all of Pittsburgh."
18622," im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend"" &# ; fuck y'all thought?"
6204, lmaooo boy thought he wS all type of right spelling that hoe
9994,dealing with your bitch ass is so annoying
7068,&# ; i aint gone lie &amp; old heads say they see it in me so i figured&# ; nah you just retarded
5755, she remembers the dick lol and wants it again. I recommend you shoot a bitch if she show up. She might snap
11798,I would probably still feel bad if you weren't such a bitch about it...
5155,Lmfao this is some straight up retarded shit up in here
4580,Nah bitch apples apples apples! but bitch nawl cuz oranges oranges oranges! bitch. You dumb as fuck.
596,"""Yo can I sublet your pussy"" #ShitFahdSays"
2985,"and this is why I'm single, I don't fuck with bitches or there attitudes foh."
1700, EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization 
4675,None of my bitches can stay over
3332, &# ; I need molly water and a chubby asian bitch&# ; same
4086,RT Guys be better then women in everything !! Not sexist but it's just coz we are competitive as hell
7749, bitch I died when I read that.
2977, bitch u perfect
4427,Open up her legs and filet mignon that pussy
19957, yes u hoe
6765, Big news! Wait does kat actually still think she can cook? #mkr
181,If i fucked her i know every niggah want her.
1115, that's what the little egotistical bitch deserves his head is huge for someone who gets KO'd when the wind blows
8607," And, it is comical for Emma to mention ""male gaze"" re: Bey, when her speech CENTERED men and was not intersectional. "
8272,This nigga on the train treating his bitch over the phone lmao
771, Some bitches turned on me with bitched that once turned on them. &# ;
8678,What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. 
965,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.
6046, These bitches don't love nobody &amp; the ho's is for everybody!
2511, Im not sexist but most women today will take up all the best seat in the pubs/clubs when they have no clue what's going on #...
1182," Some black guy at my school asked if there were colored printers in the library. ""It's man you can use any printer you&# ;"
5371, I'm getting trash talked by a year old #wtf
3884, If my girl get in a fight with your girl you better be ready to fade too cuz I'ma knock you out then go help my bitch stomp&# ;
4182," Again, the woman must be obedient to the man, even if he is a fool and she is brilliant. You are proving my point again."
4512, Mosque that is still standing. Typical Muslim terrorist asshole.
11148,Shirley Temple was a bad bitch when she was my age as well.
4997,I wonder if Kat will ask everyone if she can bum a durrie. #mkr
3775,OMG the sluts are going to get through #mkr
2137,&# ; Girl you eat mo pussy than me girl you shoulda been a nigga&# ; that's that jam
18680, trassshhh Them 's that come out this weekend so trash!
4036, &# ;pussy whipped
2569,"Paid dis much for da belt, I betta crack a bitch"
544, bitch... So they can't hold a real nigga down fa long.. &# ;&# ;&# ; bruh ask mama to pay this ticket fa me!!!!!
655,#honestyhour we don't love these hoes
10114, one sick bitch
3823,Early bird get the worm.
10675, Good night asshole. Hope you get run over by a bus.
